name,chr,start,end,direction
capHir,9,58419394,63357647,+
BOR,6,94417382,112423164,+
capHir,9,64398908,81110531,+
BOR,6,112423164,119367183,+
capHir,9,81535323,87517789,+
BOR,6,119367183,120619556,+
capHir,9,89350616,90288576,+
BOR,7,0,1436475,+
capHir,2,3775595,5435569,+
BOR,7,1436475,5469975,+
capHir,2,72126702,76470455,-
BOR,7,5469975,12493049,+
capHir,2,64087636,71571555,-
BOR,7,12493049,16182589,+
capHir,2,58757716,62553211,-
BOR,7,16182589,28318931,+
capHir,2,43751543,56714293,-
BOR,7,28318931,31082823,+
capHir,2,40525959,43365182,-
BOR,7,31082823,66169795,+
capHir,2,5550140,40197409,-
BOR,7,66169795,83286897,+
capHir,2,78637389,96105664,+
BOR,7,83286897,106809609,+
capHir,2,96459637,119659295,+
BOR,7,106809609,116255891,+
capHir,3,108747947,116727905,+
BOR,8,0,3333658,+
capHir,4,1338625,4555004,+
BOR,8,3333658,4457772,+
capHir,4,73445801,74088083,+
BOR,8,4457772,8758881,+
capHir,4,75732063,80030748,+
BOR,8,8758881,9128345,+
capHir,4,47406410,47548996,+
BOR,8,9128345,13800506,+
capHir,4,57218142,61264544,+
BOR,8,13800506,21582271,+
capHir,4,61566074,68813575,+
BOR,8,21582271,45866864,+
capHir,4,5663544,30372525,-
BOR,8,45866864,47890256,+
capHir,4,69716464,71788539,-
BOR,8,47890256,48856647,+
capHir,4,30549680,31523828,+
BOR,8,48856647,54452399,+
capHir,4,32432229,38819414,+
BOR,8,54452399,54820912,+
capHir,4,38960672,39178954,-
BOR,8,54820912,59918393,+
capHir,4,39203290,44122360,+
BOR,8,59918393,62284025,+
capHir,4,44795814,47215426,+
BOR,8,62284025,63108352,+
capHir,4,56442182,57110022,-
BOR,8,63108352,70154501,+
capHir,4,47885690,54995345,-
BOR,8,70154501,75339075,+
capHir,4,80377236,85330933,+
BOR,8,75339075,100427377,+
capHir,4,85857742,109084341,+
BOR,8,100427377,106968929,+
capHir,4,109471236,114592414,+
BOR,9,0,7606520,+
capHir,29,39711391,46255346,-
BOR,9,7606520,9497035,+
capHir,29,37691046,39315874,-
BOR,9,9497035,10009742,+
capHir,29,35819126,36282503,-
BOR,9,10009742,10490077,+
capHir,15,76320553,76751757,-
BOR,9,10490077,32321165,+
capHir,15,53331392,74221959,-
BOR,9,32321165,38935551,+
capHir,29,19006520,25401849,+
BOR,9,38935551,50707798,+
capHir,15,32679148,44959697,+
BOR,9,50707798,51079403,+
capHir,15,45653412,46155720,+
BOR,9,51079403,57507020,+
capHir,15,46654425,53142754,+
BOR,9,57507020,69777143,+
capHir,29,4896746,17575314,-
BOR,9,69777143,72351492,+
capHir,29,118767,2944225,-
BOR,9,72351492,80318343,+
capHir,15,5373800,14371741,-
BOR,9,80318343,83927374,+
capHir,15,715612,4784284,-
BOR,9,83927374,86397093,+
capHir,15,15887032,18758149,+
BOR,9,86397093,99496261,+
capHir,15,19081389,32680959,+
BOR,9,99496261,106036964,+
capHir,29,26614249,35886473,+
BOR,10,0,1531648,+
capHir,5,107495153,108669204,-
BOR,10,1531648,2334206,+
capHir,5,106221578,106673387,-
BOR,10,2334206,8062289,+
capHir,5,100714135,105420785,-
BOR,10,8062289,24992646,+
capHir,5,57853237,73475667,-
BOR,10,24992646,48671031,+
capHir,5,1145960,24495192,-
BOR,10,48671031,62591525,+
capHir,5,42209267,56073405,+
BOR,10,62591525,78161767,+
capHir,5,24497676,41275633,+
BOR,10,78161767,87619100,+
capHir,5,86284569,90737034,+
BOR,10,87619100,94336596,+
capHir,5,95195024,100541833,+
BOR,11,0,6081882,+
capHir,8,74967954,81557933,-
BOR,11,6081882,11052442,+
capHir,8,52300903,57295347,-
BOR,11,11052442,51987123,+
capHir,8,10926591,51715058,-
BOR,11,51987123,53735536,+
capHir,8,72930642,74207719,+
BOR,11,53735536,57314075,+
capHir,8,57695456,60851477,+
BOR,11,57314075,59673987,+
capHir,8,61434133,63555247,+
BOR,11,59673987,80087429,+
capHir,8,88468124,108799549,+
BOR,11,80087429,80701512,+
capHir,11,91091449,91673299,+
BOR,11,80701512,85841468,+
capHir,11,92388582,97054364,+
BOR,11,85841468,90365469,+
capHir,11,97362816,101583536,+
BOR,11,90365469,90886277,+
capHir,11,102710907,103185341,+
BOR,11,90886277,91328113,+
capHir,11,104020628,104291966,-
BOR,11,91328113,91900113,+
capHir,11,101695253,102105495,-
BOR,12,0,898184,+
capHir,11,43804917,44194746,+
BOR,12,898184,8470364,+
capHir,11,3114487,9216266,-
BOR,12,8470364,10556583,+
capHir,11,196584,2323140,-
BOR,12,10556583,11095676,+
capHir,11,45696001,46156629,+
BOR,12,11095676,23789400,+
capHir,11,46788136,58882276,+
BOR,12,23789400,29044623,+
capHir,11,9212594,13983530,+
BOR,12,29044623,37728180,+
capHir,11,58992513,67511494,-
BOR,12,37728180,44874843,+
capHir,11,35821276,43135180,-
BOR,12,44874843,64403586,+
capHir,11,14353489,33460182,-
BOR,12,64403586,84610670,+
capHir,11,67525700,85973324,+
BOR,12,84610670,89035316,+
capHir,11,86498305,89883816,+
BOR,12,89035316,89631212,+
capHir,8,109651524,110070770,+
BOR,13,0,2173453,+
capHir,14,10763122,12115886,+
BOR,13,2173453,22842649,+
capHir,14,13400374,29563847,+
BOR,13,22842649,23150498,+
capHir,14,91305415,91564886,-
BOR,13,23150498,60357169,+
capHir,14,55367870,90982141,+
BOR,13,60357169,66679675,+
capHir,14,49132859,55358282,-
BOR,13,66679675,85884496,+
capHir,14,31505860,45548321,-
BOR,13,85884496,87127513,+
capHir,14,29835608,30567389,-
BOR,14,0,8116111,+
capHir,26,40949791,48272124,-
BOR,14,8116111,40074135,+
capHir,26,10556176,40562882,-
BOR,14,40074135,49124434,+
capHir,26,850835,10055083,-
BOR,14,49124434,55354467,+
capHir,28,11793934,18015257,+
BOR,14,55354467,69643339,+
capHir,28,19334341,32872147,+
BOR,14,69643339,70501080,+
capHir,28,33254575,33766571,+
BOR,14,70501080,75919119,+
capHir,28,34372007,39267080,+
BOR,14,75919119,77963329,+
capHir,28,41586680,43065785,+
BOR,14,77963329,78739346,+
capHir,28,11136520,11791652,-
BOR,15,0,622498,+
capHir,12,82769800,83068173,-
BOR,15,622498,23239457,+
capHir,12,62027739,82202276,-
BOR,15,23239457,46596660,+
capHir,12,35672734,61127191,-
BOR,15,46596660,54204294,+
capHir,12,650686,10132156,+
BOR,15,54204294,59263012,+
capHir,12,15416143,19887562,+
BOR,15,59263012,60611399,+
capHir,12,22160373,23069423,+
BOR,15,60611399,78264505,+
capHir,12,23602264,35221567,+
BOR,16,0,837498,+
capHir,24,43219589,43606063,-
BOR,16,837498,1673679,+
capHir,24,42348507,42708786,-
BOR,16,1673679,33515372,+
capHir,24,12611186,42026517,-
BOR,16,33515372,36786579,+
capHir,24,43776238,46606637,+
BOR,16,36786579,52612547,+
capHir,24,47713038,61598853,+
BOR,16,52612547,54012169,+
capHir,24,11320344,12460707,-
BOR,16,54012169,65232203,+
capHir,24,768872,8985416,-
BOR,17,0,1752473,+
capHir,18,13242634,14315618,-
BOR,17,1752473,11987104,+
capHir,18,3413926,12504242,-
BOR,17,11987104,13562421,+
capHir,18,1596282,2925659,-
BOR,17,13562421,15778858,+
capHir,18,37426183,39393982,-
BOR,17,15778858,39245987,+
capHir,18,14841709,37012860,-
BOR,17,39245987,45559814,+
capHir,18,39435234,45663231,+
BOR,17,45559814,46515511,+
capHir,18,46490163,47240725,+
BOR,17,46515511,56105084,+
capHir,18,48181075,55745603,+
BOR,17,56105084,56695955,+
capHir,18,58175136,58631088,-
BOR,17,56695955,57447895,+
capHir,18,59187329,59938003,+
BOR,18,0,6370792,+
capHir,19,49849624,54827496,+
BOR,18,6370792,13960955,+
capHir,19,55133584,60974603,+
BOR,18,13960955,14957740,+
capHir,19,61361123,62005271,+
BOR,18,14957740,17373307,+
capHir,19,45745153,48177805,-
BOR,18,17373307,24333990,+
capHir,19,38633262,45311120,-
BOR,18,24333990,26283057,+
capHir,19,36225387,37995343,-
BOR,18,26283057,27550540,+
capHir,19,34614743,35679490,-
BOR,18,27550540,33767353,+
capHir,19,301818,8354133,+
BOR,18,33767353,34106667,+
capHir,19,9477379,9805074,+
BOR,18,34106667,35590727,+
capHir,19,11586807,13286124,+
BOR,18,35590727,39347971,+
capHir,19,13839776,17328317,+
BOR,18,39347971,40113395,+
capHir,19,17663977,18265579,+
BOR,18,40113395,41219982,+
capHir,19,18727253,19588011,+
BOR,18,41219982,42442500,+
capHir,19,20002389,20913519,+
BOR,18,42442500,46465043,+
capHir,19,21835017,25252540,+
BOR,18,46465043,46994848,+
capHir,19,25586981,25668699,-
BOR,18,46994848,56050312,+
capHir,19,26020368,32751511,+
BOR,19,0,6566413,+
capHir,13,52638262,57580734,+
BOR,19,6566413,17258572,+
capHir,13,72095380,80605389,-
BOR,19,17258572,24757599,+
capHir,13,64632910,71541082,-
BOR,19,24757599,31851081,+
capHir,13,57658098,64209299,-
BOR,19,31851081,34603812,+
capHir,13,49114547,51561815,-
BOR,19,34603812,37755259,+
capHir,13,45369600,49050227,+
BOR,19,37755259,45331841,+
capHir,13,127829,8919231,+
BOR,19,45331841,51968758,+
capHir,13,35842435,40675907,+
BOR,20,0,13766160,+
capHir,25,42516,12817523,+
BOR,20,13766160,14080191,+
capHir,25,15194215,15465740,-
BOR,20,14080191,15043190,+
capHir,25,15518399,16620730,+
BOR,20,15043190,15441974,+
capHir,25,16641622,16979910,-
BOR,20,15441974,23907693,+
capHir,25,17016108,26103765,+
BOR,20,23907693,24555840,+
capHir,25,26497489,26551144,-
BOR,20,24555840,25667014,+
capHir,25,26611304,27507947,+
BOR,20,25667014,34527553,+
capHir,25,29142210,35914594,+
BOR,20,34527553,35951033,+
capHir,25,36590187,37548880,+
BOR,20,35951033,40365709,+
capHir,25,38222520,40888564,+
BOR,21,0,2173007,+
capHir,13,43249939,44504975,-
BOR,21,2173007,2791231,+
capHir,13,41414278,41813742,-
BOR,21,2791231,8816680,+
capHir,13,10294858,15554938,+
BOR,21,8816680,9489147,+
capHir,13,15935492,16559878,+
BOR,21,9489147,14717531,+
capHir,13,26701430,31689093,+
BOR,21,14717531,22388520,+
capHir,13,19058244,25472490,+
BOR,21,22388520,24458458,+
capHir,13,34121587,35844608,-
BOR,21,24458458,26253278,+
capHir,13,31808159,33398019,-
BOR,21,26253278,28855395,+
capHir,13,17023451,18939054,-
BOR,21,28855395,30823072,+
capHir,13,25478119,26569874,+
BOR,22,0,1834432,+
capHir,17,43927851,45537945,+
BOR,22,1834432,12039474,+
capHir,17,46931226,54885570,+
BOR,22,12039474,19732981,+
capHir,17,55154689,61979674,-
BOR,22,19732981,20651976,+
capHir,17,62068330,62790733,+
BOR,22,20651976,22726034,+
capHir,17,62879379,64473810,-
BOR,22,22726034,29564801,+
capHir,17,64683282,70065038,+
BOR,22,29564801,30005179,+
capHir,17,70587865,70843584,-
BOR,22,30005179,30410896,+
capHir,17,71137841,71291241,+
BOR,23,0,883926,+
capHir,23,27530167,28083938,+
BOR,23,883926,15836729,+
capHir,23,28660685,42119403,+
BOR,23,15836729,26320538,+
capHir,23,42481827,49376148,+
BOR,24,0,4423887,+
capHir,8,64648369,69766362,+
BOR,24,4423887,6749495,+
capHir,8,70752268,72927021,+
BOR,24,6749495,8222420,+
capHir,8,9123093,10682327,-
BOR,24,8222420,13303631,+
capHir,27,1246953,5788047,-
BOR,25,0,3916889,+
capHir,7,3608730,7582357,+
BOR,25,3916889,6232010,+
capHir,7,8134106,10429337,+
BOR,25,6232010,7872807,+
capHir,7,10898968,12433806,-
BOR,26,0,399990,+
capHir,7,39934862,40240788,+
BOR,26,399990,1125752,+
capHir,7,17377729,17940999,-
BOR,26,1125752,4239525,+
capHir,7,13550027,16280064,-
BOR,26,4239525,4830028,+
capHir,7,12603209,13030250,-
BOR,27,0,3633447,+
capHir,8,83887876,87608981,-
BOR,28,0,1871186,+
capHir,8,81963040,83591561,+
BOR,29,0,961284,+
capHir,7,2066111,3069600,+
BOR,30,0,919387,+
capHir,19,33661187,34114303,+
BOR,X,0,1424416,+
capHir,X,54794625,55083758,-
BOR,X,1424416,3717251,+
capHir,X,52457524,54357890,-
BOR,X,3717251,5960150,+
capHir,X,49343188,51362707,-
BOR,X,5960150,10029292,+
capHir,X,43859780,47948429,-
BOR,X,10029292,15607484,+
capHir,X,38355544,43444804,-
BOR,X,15607484,15936338,+
capHir,X,23928764,24257750,+
BOR,X,15936338,18139210,+
capHir,X,24815761,26885215,+
BOR,X,18139210,25740964,+
capHir,X,30769940,38068592,-
BOR,X,25740964,27693530,+
capHir,X,28661500,30412240,-
BOR,X,27693530,28061089,+
capHir,X,56840962,57364626,-
BOR,X,28061089,29495012,+
capHir,X,17950678,19704505,-
BOR,X,29495012,34075559,+
capHir,X,13504327,17563370,-
BOR,X,34075559,34523287,+
capHir,X,12202443,12290140,-
BOR,X,34523287,36554656,+
capHir,X,9502479,11592485,+
BOR,X,36554656,37210476,+
capHir,X,7456148,7762782,-
BOR,X,37210476,37706452,+
capHir,X,8436625,8845521,+
BOR,X,37706452,42983744,+
capHir,X,2160920,7447833,-
BOR,X,42983744,45090589,+
capHir,X,60811667,63275967,+
BOR,X,45090589,46026587,+
capHir,X,63827431,64836318,+
BOR,X,46026587,47138427,+
capHir,X,67387734,68141055,+
BOR,X,47138427,55271980,+
capHir,X,68572151,76786666,+
BOR,X,55271980,56503718,+
capHir,X,82293051,82805279,+
BOR,X,56503718,56906551,+
capHir,X,82852382,82905294,-
BOR,X,56906551,57207206,+
capHir,X,83678375,83967509,+
BOR,X,57207206,58906195,+
capHir,X,77701821,79363799,+
BOR,X,58906195,59282330,+
capHir,X,79695758,80273463,+
BOR,X,59282330,60361876,+
capHir,X,81595779,82399253,-
BOR,X,60361876,68935470,+
capHir,X,86413660,94449869,+
BOR,X,68935470,69645430,+
capHir,X,94863740,95710313,+
BOR,X,69645430,72580169,+
capHir,X,97100307,100081108,+
BOR,X,72580169,72967559,+
capHir,X,103258260,103654195,-
BOR,X,72967559,73331299,+
capHir,X,104196693,104693777,+
BOR,X,73331299,76152256,+
capHir,X,105721321,108121911,+
BOR,X,76152256,81915498,+
capHir,X,109038519,114526517,+
BOR,X,81915498,83432965,+
capHir,X,115382168,116856445,+
