name,chr,start,end,direction
canFam,14,14146742,15984211,-
BOR,8,47890256,48856647,+
canFam,14,12728398,13598363,-
BOR,8,48856647,59918393,+
canFam,18,14995820,24865228,-
BOR,8,59918393,62284025,+
canFam,18,12122178,14324606,-
BOR,8,62284025,63108352,+
canFam,14,48920727,49524286,+
BOR,8,63108352,75339075,+
canFam,14,50737275,60963388,+
BOR,8,75339075,85670268,+
canFam,14,2963588,11699978,-
BOR,8,85670268,99725965,+
canFam,16,1795447,13356985,-
BOR,8,99725965,100427377,+
canFam,16,14251936,14654860,+
BOR,8,100427377,106968929,+
canFam,16,14964433,19761319,+
BOR,9,0,10009742,+
canFam,18,47209623,55570007,+
BOR,9,10009742,10490077,+
canFam,18,38329108,38692488,+
BOR,9,10490077,14657027,+
canFam,18,41542014,45167091,+
BOR,9,14657027,28013077,+
canFam,18,25823929,37025366,+
BOR,9,28013077,32321165,+
canFam,21,46855658,50297430,-
BOR,9,32321165,50707798,+
canFam,21,29350802,46356734,-
BOR,9,50707798,51079403,+
canFam,21,28107668,28546893,-
BOR,9,51079403,57507020,+
canFam,21,21618094,27541623,-
BOR,9,57507020,69777143,+
canFam,21,10344731,21200833,-
BOR,9,69777143,79431105,+
canFam,21,63230,8885680,-
BOR,9,79431105,80318343,+
canFam,5,29329109,30009274,-
BOR,9,80318343,83927374,+
canFam,5,25891659,28968875,-
BOR,9,83927374,99496261,+
canFam,5,10644883,24503572,-
BOR,9,99496261,106036964,+
canFam,5,4008944,9982525,-
BOR,10,0,1531648,+
canFam,10,19067099,20236922,+
BOR,10,1531648,2334206,+
canFam,10,20840112,21400145,+
BOR,10,2334206,16633212,+
canFam,10,22104467,34025536,+
BOR,10,16633212,44887340,+
canFam,15,18692322,42486244,-
BOR,10,44887340,48671031,+
canFam,10,13258721,15975631,-
BOR,10,48671031,62591525,+
canFam,10,69755,11794768,-
BOR,10,62591525,78161767,+
canFam,27,646979,14983683,+
BOR,10,78161767,87619100,+
canFam,27,26433223,34725302,+
BOR,10,87619100,94336596,+
canFam,27,38689115,45815703,+
BOR,11,0,5566615,+
canFam,1,70198753,74997247,+
BOR,11,5566615,6081882,+
canFam,1,75360337,75837690,+
BOR,11,6081882,11052442,+
canFam,1,76706236,80990499,+
BOR,11,11052442,25315421,+
canFam,1,81543654,93903841,+
BOR,11,25315421,57314075,+
canFam,11,26897253,54640020,+
BOR,11,57314075,59673987,+
canFam,11,55179511,57138675,+
BOR,11,59673987,80087429,+
canFam,11,57474187,74322694,+
BOR,11,80087429,80701512,+
canFam,9,60394442,60921640,-
BOR,11,80701512,90365469,+
canFam,9,51261449,59991502,-
BOR,11,90365469,90886277,+
canFam,9,49769651,50166487,+
BOR,11,90886277,91328113,+
canFam,9,50968193,51216782,+
BOR,11,91328113,91900113,+
canFam,9,49262309,49656116,+
BOR,12,0,898184,+
canFam,10,34384393,35226749,+
BOR,12,898184,8470364,+
canFam,10,37933349,44985716,+
BOR,12,8470364,11095676,+
canFam,17,34697424,37115563,+
BOR,12,11095676,28137111,+
canFam,17,37852051,51318756,+
BOR,12,28137111,37728180,+
canFam,10,61455342,69316430,-
BOR,12,37728180,44874843,+
canFam,10,54683650,61046256,-
BOR,12,44874843,53495819,+
canFam,10,45360746,52906931,-
BOR,12,53495819,64403586,+
canFam,17,25214393,34302390,-
BOR,12,64403586,84610670,+
canFam,17,7361058,24882791,-
BOR,12,84610670,89035316,+
canFam,17,3298591,6865891,-
BOR,12,89035316,89631212,+
canFam,17,901434,1325632,-
BOR,13,0,2173453,+
canFam,13,36960800,38204987,-
BOR,13,2173453,44738544,+
canFam,13,137465,35575452,-
BOR,13,44738544,66679675,+
canFam,29,23579053,41734225,-
BOR,13,66679675,84768863,+
canFam,29,4688515,20409706,-
BOR,13,84768863,85884496,+
canFam,29,3243782,4252759,-
BOR,13,85884496,87127513,+
canFam,29,24628,1241542,-
BOR,14,0,8116111,+
canFam,28,32337007,39199099,-
BOR,14,8116111,40074135,+
canFam,28,4700462,31982369,-
BOR,14,40074135,49124434,+
canFam,26,31423272,38937973,-
BOR,14,49124434,55354467,+
canFam,4,10595199,16250255,+
BOR,14,55354467,70501080,+
canFam,4,16741506,30024762,+
BOR,14,70501080,75919119,+
canFam,4,30457146,34757735,+
BOR,14,75919119,78739346,+
canFam,28,1882067,4245642,+
BOR,15,0,622498,+
canFam,22,60360913,60720876,-
BOR,15,622498,9437037,+
canFam,22,52382425,59590611,-
BOR,15,9437037,23239457,+
canFam,22,40285724,52054945,-
BOR,15,23239457,46596660,+
canFam,22,19639721,39465122,-
BOR,15,46596660,54204294,+
canFam,22,9674945,16293478,-
BOR,15,54204294,59263012,+
canFam,22,502763,4853924,-
BOR,15,59263012,60611399,+
canFam,25,2095009,3160031,+
BOR,15,60611399,78264505,+
canFam,25,3800624,18535479,+
BOR,16,0,425977,+
canFam,1,24524484,24905825,+
BOR,16,425977,837498,+
canFam,7,78123775,78548430,-
BOR,16,837498,1673679,+
canFam,7,76459380,77177846,-
BOR,16,1673679,36786579,+
canFam,7,44491210,75813669,-
BOR,16,36786579,39111875,+
canFam,7,78566121,80484415,-
BOR,16,39111875,39525720,+
canFam,7,80545113,80834164,+
BOR,16,39525720,54012169,+
canFam,1,12101102,24106252,-
BOR,16,54012169,65232203,+
canFam,1,992452,9839974,-
BOR,17,0,1752473,+
canFam,5,63558943,64861533,+
BOR,17,1752473,11987104,+
canFam,5,65635344,74269207,+
BOR,17,11987104,13562421,+
canFam,5,74647666,75855368,+
BOR,17,13562421,15778858,+
canFam,5,76731526,78652267,+
BOR,17,15778858,27835822,+
canFam,5,79058409,88913932,+
BOR,17,27835822,39245987,+
canFam,2,57965501,67921173,+
BOR,17,39245987,45559814,+
canFam,1,116456548,121815504,-
BOR,17,45559814,46515511,+
canFam,1,114431448,115113975,-
BOR,17,46515511,48747554,+
canFam,1,112178789,113701668,-
BOR,17,48747554,56105084,+
canFam,1,105654050,111705238,-
BOR,17,56105084,56695955,+
canFam,1,102236350,102712369,-
BOR,17,56695955,57447895,+
canFam,1,100672724,101208573,-
BOR,18,0,6370792,+
canFam,9,326694,4970607,+
BOR,18,6370792,9102102,+
canFam,9,5292103,7516260,+
BOR,18,9102102,9872985,+
canFam,9,7909268,8566333,-
BOR,18,9872985,10407703,+
canFam,9,17495594,17962963,+
BOR,18,10407703,13960955,+
canFam,9,14605290,17335248,-
BOR,18,13960955,14957740,+
canFam,9,13311714,14110083,-
BOR,18,14957740,17373307,+
canFam,9,10530288,12664173,-
BOR,18,17373307,18412876,+
canFam,9,9387415,10286254,+
BOR,18,18412876,24333990,+
canFam,9,18188915,23383958,+
BOR,18,24333990,26283057,+
canFam,9,23947891,25636594,+
BOR,18,26283057,33767353,+
canFam,9,26131954,32802937,+
BOR,18,33767353,34106667,+
canFam,9,33640628,33933368,+
BOR,18,34106667,35590727,+
canFam,9,35701706,37317626,+
BOR,18,35590727,39347971,+
canFam,9,37802791,40773818,+
BOR,18,39347971,40113395,+
canFam,9,41149832,41790169,+
BOR,18,40113395,41219982,+
canFam,9,42181308,43038624,+
BOR,18,41219982,42442500,+
canFam,9,43457590,44547981,+
BOR,18,42442500,44853519,+
canFam,9,45504520,47741632,+
BOR,18,44853519,55700958,+
canFam,5,30134164,39251616,+
BOR,18,55700958,56050312,+
canFam,5,39718645,40032013,+
BOR,19,0,24757599,+
canFam,24,26207570,46576663,-
BOR,19,24757599,31851081,+
canFam,24,19607104,25822541,-
BOR,19,31851081,45331841,+
canFam,24,7030393,19185792,-
BOR,19,45331841,51968758,+
canFam,24,70783,6065503,-
BOR,20,0,13766160,+
canFam,6,29264391,40435979,-
BOR,20,13766160,25667014,+
canFam,6,16821983,27491615,-
BOR,20,25667014,34527553,+
canFam,6,2131365,9324884,+
BOR,20,34527553,35951033,+
canFam,6,10128927,11280106,+
BOR,20,35951033,40365709,+
canFam,6,12181949,15739869,+
BOR,21,0,2173007,+
canFam,2,32159642,33930688,-
BOR,21,2173007,8816680,+
canFam,2,24476607,30650921,-
BOR,21,8816680,14717531,+
canFam,2,18552085,24065390,-
BOR,21,14717531,22388520,+
canFam,2,7319954,14212762,-
BOR,21,22388520,22935131,+
canFam,2,5789978,6353434,-
BOR,21,22935131,24458458,+
canFam,2,16822955,18320606,-
BOR,21,24458458,26253278,+
canFam,2,14544630,16125487,-
BOR,21,26253278,30823072,+
canFam,2,115,3804116,-
BOR,22,0,1834432,+
canFam,26,294341,1243857,+
BOR,22,1834432,20651976,+
canFam,26,2177636,16803514,+
BOR,22,20651976,22726034,+
canFam,26,17126788,18796894,-
BOR,22,22726034,23181957,+
canFam,26,18994981,19312578,+
BOR,22,23181957,29564801,+
canFam,26,19625633,25023661,+
BOR,22,29564801,30005179,+
canFam,26,27993831,28320026,+
BOR,22,30005179,30410896,+
canFam,26,30812268,31177322,-
BOR,23,0,883926,+
canFam,35,25228794,25948703,-
BOR,23,883926,3106193,+
canFam,35,22770304,24526618,-
BOR,23,3106193,7189767,+
canFam,35,18855337,22394508,-
BOR,23,7189767,15836729,+
canFam,35,11032339,18554181,-
BOR,23,15836729,26320538,+
canFam,35,590196,10595615,-
BOR,24,0,4423887,+
canFam,25,33101681,37171598,-
BOR,24,4423887,8222420,+
canFam,25,28260531,32160322,-
BOR,24,8222420,13303631,+
canFam,16,54286608,58911103,-
BOR,25,0,3916889,+
canFam,20,43962592,46980674,+
BOR,25,3916889,7872807,+
canFam,20,47887152,51206625,+
BOR,26,0,1125752,+
canFam,20,56458235,57511708,-
BOR,26,1125752,4239525,+
canFam,20,52955923,55404544,-
BOR,26,4239525,4830028,+
canFam,20,52049301,52439511,-
BOR,27,0,3633447,+
canFam,1,95007339,97293894,-
BOR,28,0,1871186,+
canFam,1,97879769,99109310,-
BOR,29,0,961284,+
canFam,14,609541,1109948,+
BOR,30,0,919387,+
canFam,5,41441752,42229623,+
BOR,X,0,3717251,+
canFam,X,118986037,122261292,-
BOR,X,3717251,5960150,+
canFam,X,115706089,117564147,-
BOR,X,5960150,10029292,+
canFam,X,111255123,114567224,-
BOR,X,10029292,15607484,+
canFam,X,105926369,110863726,-
BOR,X,15607484,15936338,+
canFam,X,105273712,105592472,-
BOR,X,15936338,18139210,+
canFam,X,102813552,104699795,-
BOR,X,18139210,25740964,+
canFam,X,94578847,101686602,-
BOR,X,25740964,27693530,+
canFam,X,92507175,94241090,-
BOR,X,27693530,28061089,+
canFam,X,88056785,88401153,-
BOR,X,28061089,34075559,+
canFam,X,81240075,87340074,-
BOR,X,34075559,36554656,+
canFam,X,77352478,80049994,-
BOR,X,36554656,42983744,+
canFam,X,69325116,75985589,-
BOR,X,42983744,45090589,+
canFam,X,63347741,65382034,-
BOR,X,45090589,46026587,+
canFam,X,61993622,62884863,-
BOR,X,46026587,47138427,+
canFam,X,59165739,60067037,-
BOR,X,47138427,56503718,+
canFam,X,50273963,58812670,-
BOR,X,56503718,57207206,+
canFam,X,49099905,49627034,-
BOR,X,57207206,60361876,+
canFam,X,40759214,43745099,-
BOR,X,60361876,68935470,+
canFam,X,32612864,40114002,-
BOR,X,68935470,69645430,+
canFam,X,31473209,32000942,-
BOR,X,69645430,72580169,+
canFam,X,27313041,30170643,-
BOR,X,72580169,72967559,+
canFam,X,24190095,24574823,-
BOR,X,72967559,73331299,+
canFam,X,22987744,23357107,-
BOR,X,73331299,76152256,+
canFam,X,19562291,22045714,-
BOR,X,76152256,81915498,+
canFam,X,13403496,18778327,-
BOR,X,81915498,83432965,+
canFam,X,11181730,12634703,-
