name,chr,start,end,direction
BOR,4,157778808,158220777,+
susScr,16,85774639,85997231,+
BOR,5,0,2397118,+
susScr,1,156131964,158003192,+
BOR,5,2397118,4651968,+
susScr,1,153956185,156070875,-
BOR,5,4651968,12029920,+
susScr,7,87128776,93888354,+
BOR,5,12029920,12456659,+
susScr,7,94131170,94422908,-
BOR,5,12456659,15365644,+
susScr,1,212615483,215549925,-
BOR,5,15365644,16981758,+
susScr,7,59268185,60674551,+
BOR,5,16981758,17625074,+
susScr,7,58264980,58587936,-
BOR,5,17625074,19222695,+
susScr,7,56061259,57414454,-
BOR,5,19222695,20110408,+
susScr,7,54732496,55619019,-
BOR,5,20110408,20447542,+
susScr,7,53193966,53498409,-
BOR,5,20447542,21872287,+
susScr,7,62619255,63735886,+
BOR,5,21872287,23563556,+
susScr,7,64146151,65633266,+
BOR,5,23563556,26435928,+
susScr,1,184841514,188062187,-
BOR,5,26435928,29928512,+
susScr,1,180673726,184432759,-
BOR,5,29928512,30694980,+
susScr,1,117999233,118806551,+
BOR,5,30694980,34592312,+
susScr,1,119330729,124148346,+
BOR,5,34592312,37013863,+
susScr,1,124552982,127110180,+
BOR,5,37013863,41408771,+
susScr,1,128191334,133011657,+
BOR,5,41408771,41845705,+
susScr,1,133331768,133916507,+
BOR,5,41845705,49868554,+
susScr,1,134264978,143635827,+
BOR,5,49868554,57251822,+
susScr,1,144758310,152572623,+
BOR,5,57251822,57918429,+
susScr,1,152857752,153014199,-
BOR,5,57918429,59296585,+
susScr,7,86136421,87125006,-
BOR,5,59296585,60898387,+
susScr,7,82778989,83730949,-
BOR,5,60898387,63263978,+
susScr,7,80111624,82177309,-
BOR,5,63263978,66365125,+
susScr,7,76794373,79565905,-
BOR,5,66365125,67998708,+
susScr,7,74249848,75872142,-
BOR,5,67998708,76338905,+
susScr,7,65634095,73349473,-
BOR,5,76338905,78269535,+
susScr,1,188512711,190898226,+
BOR,5,78269535,88889666,+
susScr,1,191386027,202158268,+
BOR,5,88889666,98337825,+
susScr,1,202767899,212573194,+
BOR,5,98337825,100257286,+
susScr,1,215643181,217587808,-
BOR,5,100257286,123854849,+
susScr,7,94711983,117212003,+
BOR,5,123854849,126059391,+
susScr,7,117793603,119723713,+
BOR,5,126059391,134830731,+
susScr,7,120034096,128767865,+
BOR,5,134830731,135212995,+
susScr,7,132109551,132246802,-
BOR,5,135212995,137733727,+
susScr,7,128896499,130573031,-
BOR,5,137733727,139695967,+
susScr,7,130940122,131256096,+
BOR,6,0,802787,+
susScr,7,26752570,27159620,+
BOR,6,802787,1241613,+
susScr,7,27917125,28089792,+
BOR,6,1241613,2026911,+
susScr,7,28997285,29564453,+
BOR,6,2026911,5003083,+
susScr,7,34196914,37015418,+
BOR,6,5003083,20097313,+
susScr,7,37657851,52706380,+
BOR,6,20097313,20903817,+
susScr,7,133999182,134541653,+
BOR,6,20903817,22541882,+
susScr,7,29885829,31093122,-
BOR,6,22541882,23776713,+
susScr,7,32803054,33823350,-
BOR,6,23776713,25739985,+
susScr,1,50900395,52433632,+
BOR,6,25739985,32083066,+
susScr,1,53503594,59297722,+
BOR,6,32083066,42390713,+
susScr,1,92765504,103553634,-
BOR,6,42390713,67205042,+
susScr,1,59570286,85030280,+
BOR,6,67205042,67542453,+
susScr,1,85105136,85540026,-
BOR,6,67542453,67907595,+
susScr,1,85590252,85912556,+
BOR,6,67907595,68284420,+
susScr,1,86287933,86526598,-
BOR,6,68284420,73278828,+
susScr,1,86750517,92035724,+
BOR,6,73278828,78840999,+
susScr,1,44924211,50215894,-
BOR,6,78840999,83600273,+
susScr,1,39613721,44429009,-
BOR,6,83600273,94417382,+
susScr,1,28595418,39149989,-
BOR,6,94417382,104073078,+
susScr,1,18569134,27568401,-
BOR,6,104073078,112423164,+
susScr,1,10692944,18179038,-
BOR,6,112423164,119367183,+
susScr,1,3672560,10048694,-
BOR,6,119367183,120619556,+
susScr,1,228089,1438453,-
BOR,7,0,1007701,+
susScr,15,65195317,66386786,+
BOR,7,1007701,1436475,+
susScr,15,28714670,28995739,+
BOR,7,1436475,5469975,+
susScr,15,31083634,35157913,+
BOR,7,5469975,6377467,+
susScr,15,36171215,36995521,-
BOR,7,6377467,12493049,+
susScr,15,21917958,28576697,-
BOR,7,12493049,16182589,+
susScr,15,16424266,20361623,-
BOR,7,16182589,17527164,+
susScr,15,12093354,13792753,-
BOR,7,17527164,28318931,+
susScr,15,48869,11666185,-
BOR,7,28318931,29017332,+
susScr,15,66632513,67223091,+
BOR,7,29017332,31638251,+
susScr,15,67534225,70191937,+
BOR,7,31638251,65007626,+
susScr,15,70498171,104464835,+
BOR,7,65007626,83286897,+
susScr,15,105266620,123232400,+
BOR,7,83286897,93767769,+
susScr,15,123638095,134586976,+
BOR,7,93767769,116255891,+
susScr,15,135312903,155126795,+
BOR,8,0,787621,+
susScr,9,151155104,151750300,-
BOR,8,787621,1122902,+
susScr,9,150932317,151103804,+
BOR,8,1122902,3333658,+
susScr,9,149239282,150787705,-
BOR,8,3333658,4457772,+
susScr,18,54645249,55219743,+
BOR,8,4457772,8448304,+
susScr,18,56993388,60740221,+
BOR,8,8448304,9128345,+
susScr,9,119262134,120037035,-
BOR,8,9128345,13800506,+
susScr,18,40248736,44360975,+
BOR,8,13800506,14538929,+
susScr,18,44930358,45558863,+
BOR,8,14538929,22198631,+
susScr,18,45887738,53340080,+
BOR,8,22198631,22652983,+
susScr,9,101730414,101828157,-
BOR,8,22652983,45866864,+
susScr,9,77138085,101375725,-
BOR,8,45866864,47890256,+
susScr,9,74811516,76772472,-
BOR,8,47890256,48856647,+
susScr,9,102669771,103622160,+
BOR,8,48856647,57439376,+
susScr,9,104780422,113258583,+
BOR,8,57439376,59918393,+
susScr,9,113686446,115984700,+
BOR,8,59918393,62284025,+
susScr,9,116793072,118860369,+
BOR,8,62284025,63108352,+
susScr,18,39322627,40132776,-
BOR,8,63108352,69634802,+
susScr,18,31039157,37679388,-
BOR,8,69634802,70154501,+
susScr,18,30059615,30594671,-
BOR,8,70154501,75339075,+
susScr,18,25501964,29730535,-
BOR,8,75339075,94850820,+
susScr,18,6827111,25183897,-
BOR,8,94850820,99725965,+
susScr,9,120196310,124926404,-
BOR,8,99725965,100427377,+
susScr,18,60771688,61137835,+
BOR,8,100427377,106968929,+
susScr,18,1507147,6602794,-
BOR,9,0,7606520,+
susScr,2,917990,7696951,+
BOR,9,7606520,9497035,+
susScr,2,8056271,9787475,+
BOR,9,9497035,10009742,+
susScr,2,10112015,10585490,+
BOR,9,10009742,10490077,+
susScr,2,12703362,13006693,+
BOR,9,10490077,24841271,+
susScr,2,15580193,29482186,+
BOR,9,24841271,32321165,+
susScr,2,29864201,36843236,+
BOR,9,32321165,38322832,+
susScr,2,37399316,43105697,+
BOR,9,38322832,47702021,+
susScr,2,43454691,53258569,+
BOR,9,47702021,49070478,+
susScr,9,273240,1630968,+
BOR,9,49070478,50039775,+
susScr,9,2323927,3326481,+
BOR,9,50039775,50707798,+
susScr,9,3729861,4242169,+
BOR,9,50707798,51079403,+
susScr,9,4889743,5010937,+
BOR,9,51079403,57507020,+
susScr,9,5747282,12350038,+
BOR,9,57507020,69777143,+
susScr,9,13189743,25795266,+
BOR,9,69777143,80318343,+
susScr,9,27244602,36965080,+
BOR,9,80318343,83927374,+
susScr,9,37380444,39985355,+
BOR,9,83927374,99496261,+
susScr,9,40495797,55933137,+
BOR,9,99496261,106036964,+
susScr,9,57109619,63861301,+
BOR,10,0,1531648,+
susScr,5,87205,768716,+
BOR,10,1531648,2334206,+
susScr,5,1521673,2091416,+
BOR,10,2334206,15605156,+
susScr,5,2845936,14884887,+
BOR,10,15605156,26135428,+
susScr,5,82860534,93165021,+
BOR,10,26135428,26500028,+
susScr,5,93272591,93531106,-
BOR,10,26500028,26962275,+
susScr,5,93773531,94201788,-
BOR,10,26962275,27307338,+
susScr,5,93667373,93773196,+
BOR,10,27307338,42215382,+
susScr,5,94251788,107934345,+
BOR,10,42215382,43697528,+
susScr,5,108432184,109555340,+
BOR,10,43697528,48671031,+
susScr,5,38427112,43462603,-
BOR,10,48671031,50582251,+
susScr,5,35127181,36755040,-
BOR,10,50582251,51066117,+
susScr,5,109859102,110158224,-
BOR,10,51066117,61487731,+
susScr,5,24128060,34996351,-
BOR,10,61487731,62591525,+
susScr,5,22625596,23750371,-
BOR,10,62591525,68510133,+
susScr,5,15062678,20761115,-
BOR,10,68510133,78161767,+
susScr,5,72721903,82314776,-
BOR,10,78161767,86463821,+
susScr,5,55724528,62864883,+
BOR,10,86463821,87004706,+
susScr,5,63532158,63715229,+
BOR,10,87004706,87619100,+
susScr,5,63016595,63424229,-
BOR,10,87619100,91157379,+
susScr,5,66833194,69614858,+
BOR,10,91157379,94336596,+
susScr,5,69955448,72596053,+
BOR,11,0,6081882,+
susScr,10,29892237,35428408,+
BOR,11,6081882,11052442,+
susScr,1,257312636,262503689,-
BOR,11,11052442,17584650,+
susScr,1,249745093,256669903,-
BOR,11,17584650,18136380,+
susScr,1,249130394,249580735,+
BOR,11,18136380,40596984,+
susScr,1,225214678,249066053,-
BOR,11,40596984,46529357,+
susScr,1,218158701,224780852,-
BOR,11,46529357,53735536,+
susScr,10,36270641,43772984,-
BOR,11,53735536,57314075,+
susScr,1,263213572,267230845,+
BOR,11,57314075,59673987,+
susScr,1,267869383,270343441,+
BOR,11,59673987,80701512,+
susScr,1,270742237,294573289,+
BOR,11,80701512,85841468,+
susScr,1,297056408,302324840,+
BOR,11,85841468,88315175,+
susScr,1,302723124,304738812,+
BOR,11,88315175,90886277,+
susScr,1,305139985,307345950,+
BOR,11,90886277,91328113,+
susScr,1,308310852,308640724,+
BOR,11,91328113,91900113,+
susScr,1,308672350,308882351,-
BOR,12,0,898184,+
susScr,3,49365946,49737086,+
BOR,12,898184,4770673,+
susScr,3,52198007,55245292,+
BOR,12,4770673,8470364,+
susScr,3,55566277,59206799,+
BOR,12,8470364,8800967,+
susScr,3,48092458,48487210,-
BOR,12,8800967,11095676,+
susScr,3,45544059,47585059,-
BOR,12,11095676,37728180,+
susScr,3,59724037,84269953,+
BOR,12,37728180,43797274,+
susScr,3,84943432,91132836,+
BOR,12,43797274,44874843,+
susScr,3,91439083,92688948,+
BOR,12,44874843,63905818,+
susScr,3,94965695,114112790,+
BOR,12,63905818,64403586,+
susScr,3,114295063,114575394,-
BOR,12,64403586,79474171,+
susScr,3,114819760,129865836,+
BOR,12,79474171,89035316,+
susScr,3,130551289,138991924,+
BOR,12,89035316,89631212,+
susScr,3,141169390,141721643,+
BOR,13,0,2173453,+
susScr,4,165756,1389797,+
BOR,13,2173453,47574636,+
susScr,4,2356278,45211395,+
BOR,13,47574636,66679675,+
susScr,4,45512534,66357089,+
BOR,13,66679675,84419080,+
susScr,4,69797305,84508110,+
BOR,13,84419080,84768863,+
susScr,4,84543673,84658033,-
BOR,13,84768863,85884496,+
susScr,4,84945808,85540218,+
BOR,13,85884496,87127513,+
susScr,4,86663929,87344001,+
BOR,14,0,3106483,+
susScr,14,148888652,151621444,-
BOR,14,3106483,3417439,+
susScr,14,148060539,148140672,-
BOR,14,3417439,3894116,+
susScr,14,148093042,148337718,+
BOR,14,3894116,8116111,+
susScr,14,144068169,147808613,-
BOR,14,8116111,35262065,+
susScr,14,116374560,143185722,-
BOR,14,35262065,40074135,+
susScr,14,110635263,115847982,-
BOR,14,40074135,49124434,+
susScr,14,101095964,110177850,-
BOR,14,49124434,54996336,+
susScr,14,66602546,73041877,+
BOR,14,54996336,55354467,+
susScr,14,73197054,73588020,-
BOR,14,55354467,70501080,+
susScr,14,74155292,89295562,+
BOR,14,70501080,75919119,+
susScr,14,89965528,95434809,+
BOR,14,75919119,76366817,+
susScr,14,98644159,98951406,+
BOR,14,76366817,77963329,+
susScr,14,99534962,100789209,+
BOR,14,77963329,78739346,+
susScr,14,65915306,66520626,-
BOR,15,0,622498,+
susScr,11,86112246,86311754,+
BOR,15,622498,9437037,+
susScr,11,78513329,85394253,-
BOR,15,9437037,23239457,+
susScr,11,64505241,78199939,-
BOR,15,23239457,23711480,+
susScr,11,63347599,63738024,-
BOR,15,23711480,46596660,+
susScr,11,39356019,62999418,-
BOR,15,46596660,51480567,+
susScr,11,29854984,34996270,-
BOR,15,51480567,54204294,+
susScr,11,26393446,29530943,-
BOR,15,54204294,59263012,+
susScr,11,16655082,21362288,-
BOR,15,59263012,60611399,+
susScr,11,13241708,14229693,-
BOR,15,60611399,63703812,+
susScr,11,10034533,12682136,-
BOR,15,63703812,78264505,+
susScr,11,5690,9719405,-
BOR,16,0,837498,+
susScr,6,89697519,90298244,+
BOR,16,837498,33515372,+
susScr,6,91111158,119018720,+
BOR,16,33515372,36786579,+
susScr,1,103607927,106529146,+
BOR,16,36786579,46539792,+
susScr,1,107105214,117492800,+
BOR,16,46539792,52612547,+
susScr,1,175641177,180618146,-
BOR,16,52612547,54012169,+
susScr,1,174195777,175324486,-
BOR,16,54012169,62219015,+
susScr,1,164068021,171570869,-
BOR,16,62219015,65232203,+
susScr,1,161458393,163448968,-
BOR,17,0,1752473,+
susScr,6,178505,1070012,+
BOR,17,1752473,11987104,+
susScr,6,1968066,10757196,+
BOR,17,11987104,13562421,+
susScr,6,11189206,12764124,+
BOR,17,13562421,18116309,+
susScr,6,13870309,17056550,+
BOR,17,18116309,29638898,+
susScr,6,17156076,26254815,-
BOR,17,29638898,30430975,+
susScr,6,26420681,27039752,+
BOR,17,30430975,39245987,+
susScr,6,27390775,32797386,+
BOR,17,39245987,40829898,+
susScr,6,35021538,36415582,+
BOR,17,40829898,45559814,+
susScr,6,36761422,40923255,+
BOR,17,45559814,46515511,+
susScr,6,42286150,43042755,+
BOR,17,46515511,48387178,+
susScr,6,44011558,45318840,+
BOR,17,48387178,56105084,+
susScr,6,45755299,51642740,+
BOR,17,56105084,56695955,+
susScr,6,53680088,53834428,+
BOR,17,56695955,57447895,+
susScr,6,56334661,56661294,+
BOR,18,0,6370792,+
susScr,12,1102531,5705216,+
BOR,18,6370792,13960955,+
susScr,12,6071271,12617330,+
BOR,18,13960955,14957740,+
susScr,12,13128677,13966910,+
BOR,18,14957740,17373307,+
susScr,12,14535022,16318173,+
BOR,18,17373307,20371626,+
susScr,12,16931712,19737526,+
BOR,18,20371626,22578501,+
susScr,12,20231483,21666996,+
BOR,18,22578501,26283057,+
susScr,12,22183413,25720981,+
BOR,18,26283057,27550540,+
susScr,12,26353714,27783204,+
BOR,18,27550540,28454044,+
susScr,12,28259745,29105037,+
BOR,18,28454044,28787970,+
susScr,12,29123959,29380234,-
BOR,18,28787970,33767353,+
susScr,12,29890117,35060996,+
BOR,18,33767353,34106667,+
susScr,12,36811214,37162790,-
BOR,18,34106667,35590727,+
susScr,12,38795327,40658372,+
BOR,18,35590727,39347971,+
susScr,12,41205759,44406945,+
BOR,18,39347971,40113395,+
susScr,12,45035144,45590799,+
BOR,18,40113395,41219982,+
susScr,12,46032607,47037753,+
BOR,18,41219982,42442500,+
susScr,12,47513284,48686869,+
BOR,18,42442500,44278096,+
susScr,12,49593747,50934579,+
BOR,18,44278096,46994848,+
susScr,12,51457692,54204092,+
BOR,18,46994848,54468650,+
susScr,12,54618819,61349761,+
BOR,18,54468650,54892198,+
susScr,12,61499529,61682996,-
BOR,18,54892198,55700958,+
susScr,12,61733046,62108244,+
BOR,18,55700958,56050312,+
susScr,12,62387188,62511794,-
BOR,19,0,24757599,+
susScr,17,46118881,69249472,-
BOR,19,24757599,27636291,+
susScr,17,43018777,45757960,-
BOR,19,27636291,31851081,+
susScr,17,38590881,42683896,-
BOR,19,31851081,34603812,+
susScr,17,35713664,38057462,-
BOR,19,34603812,45331841,+
susScr,17,14785461,27462670,+
BOR,19,45331841,48597203,+
susScr,17,28683217,31816926,+
BOR,19,48597203,49048908,+
susScr,17,31978045,32311998,-
BOR,19,49048908,51968758,+
susScr,17,32617829,34540439,+
BOR,20,0,1067714,+
susScr,3,40844853,41571659,+
BOR,20,1067714,1401351,+
susScr,3,41925209,42087314,+
BOR,20,1401351,1847847,+
susScr,3,41653306,41899349,-
BOR,20,1847847,2583429,+
susScr,3,42191820,42834714,+
BOR,20,2583429,13766160,+
susScr,3,30423691,40704318,-
BOR,20,13766160,14668958,+
susScr,3,27645809,28622032,-
BOR,20,14668958,15043190,+
susScr,3,27307833,27338663,-
BOR,20,15043190,15441974,+
susScr,3,27149817,27269071,+
BOR,20,15441974,20714532,+
susScr,3,22532776,27073915,-
BOR,20,20714532,23907693,+
susScr,3,18855901,22010462,-
BOR,20,23907693,24555840,+
susScr,3,18469445,18618079,+
BOR,20,24555840,25667014,+
susScr,3,17393282,18404726,-
BOR,20,25667014,32329972,+
susScr,3,10172533,15666094,-
BOR,20,32329972,33751027,+
susScr,3,8573320,9606206,-
BOR,20,33751027,34527553,+
susScr,3,7284947,8165337,-
BOR,20,34527553,35951033,+
susScr,3,5327652,6385356,-
BOR,20,35951033,39155379,+
susScr,3,2157111,4969280,-
BOR,20,39155379,40365709,+
susScr,3,868238,1802837,-
BOR,21,0,2173007,+
susScr,10,73525500,75372536,-
BOR,21,2173007,9489147,+
susScr,10,64746396,71764895,-
BOR,21,9489147,12796078,+
susScr,10,49777579,52844021,-
BOR,21,12796078,14717531,+
susScr,10,47779632,49609517,+
BOR,21,14717531,22388520,+
susScr,10,54582999,61273864,-
BOR,21,22388520,23350191,+
susScr,10,52986864,53968649,-
BOR,21,23350191,24458458,+
susScr,10,44012895,44981709,+
BOR,21,24458458,26253278,+
susScr,10,46072311,47596669,+
BOR,21,26253278,30823072,+
susScr,10,61413634,64689668,+
BOR,22,0,1834432,+
susScr,14,24053896,25274952,+
BOR,22,1834432,12039474,+
susScr,14,26930090,34780519,+
BOR,22,12039474,13341152,+
susScr,14,41316538,42414567,-
BOR,22,13341152,19732981,+
susScr,14,35013258,41003755,-
BOR,22,19732981,20651976,+
susScr,14,42656903,43380340,+
BOR,22,20651976,22726034,+
susScr,14,43479297,45316034,-
BOR,22,22726034,23181957,+
susScr,14,45632019,46044891,+
BOR,22,23181957,29564801,+
susScr,14,46374057,52182156,+
BOR,22,29564801,30005179,+
susScr,14,52782264,53092187,+
BOR,22,30005179,30410896,+
susScr,14,53496575,53787171,+
BOR,23,0,883926,+
susScr,7,23694498,24468273,-
BOR,23,883926,3106193,+
susScr,7,20695752,22503099,-
BOR,23,3106193,15836729,+
susScr,7,8441201,20325114,-
BOR,23,15836729,26320538,+
susScr,7,8896,7926962,-
BOR,24,0,463144,+
susScr,14,4211475,4404119,+
BOR,24,463144,1964187,+
susScr,14,4805327,6139040,+
BOR,24,1964187,4423887,+
susScr,14,6515934,9475072,+
BOR,24,4423887,8222420,+
susScr,14,10459682,14362230,+
BOR,24,8222420,13303631,+
susScr,15,37842526,43111212,-
BOR,25,0,3916889,+
