name,chr,start,end,direction
rheMac,14,123723411,135527575,-
CAT,11,12694646,32257182,+
rheMac,14,103913951,123338546,-
CAT,11,32584573,36235440,+
rheMac,14,99850571,103476368,-
CAT,11,36807660,42726567,+
rheMac,14,93444728,99256143,-
CAT,11,42726567,43520016,+
rheMac,14,92082088,92886406,-
CAT,11,43520016,48450981,+
rheMac,14,86332716,91669223,-
CAT,11,48450981,67841309,+
rheMac,14,63840374,85204558,-
CAT,11,67841309,69240874,+
rheMac,8,55785976,57195364,+
CAT,11,69240874,78174294,+
rheMac,14,53413111,62441268,-
CAT,11,78174294,78651499,+
rheMac,14,91668344,92082067,-
CAT,11,78651499,79082369,+
rheMac,14,52473283,52905209,-
CAT,11,79426471,111088278,+
rheMac,14,15404716,52133399,-
CAT,11,111088278,111596510,+
rheMac,12,103497287,103751458,-
CAT,11,111596510,119802324,+
rheMac,14,6957486,14980627,-
CAT,11,119802324,126644304,+
rheMac,14,1275,6600600,-
CAT,12,0,12312128,+
rheMac,1,111830358,123986109,-
CAT,12,12689585,35834697,+
rheMac,1,88209499,111448253,-
CAT,12,36592637,39046601,+
rheMac,1,85001761,87457752,-
CAT,12,39046601,39817485,+
rheMac,14,85209285,85980837,-
CAT,12,39817485,44447208,+
rheMac,1,79609957,84226100,-
CAT,12,44772288,110095825,+
rheMac,1,13581455,79247953,-
CAT,12,110396400,119883653,+
rheMac,1,4101327,13268018,-
CAT,13,0,10442573,+
rheMac,15,10252,10862748,+
CAT,13,10442573,13999583,+
rheMac,15,99479481,103562997,+
CAT,13,13999583,28036217,+
rheMac,15,11356331,25758855,+
CAT,13,28036217,96547382,+
rheMac,15,26648396,94954808,+
CAT,13,96547382,97596818,+
rheMac,15,25759461,26643844,+
CAT,13,97596818,101220385,+
rheMac,15,95837727,99208471,+
CAT,13,101220385,109510182,+
rheMac,15,103681300,111747307,+
CAT,13,109510182,109885015,+
rheMac,15,111584920,111905094,-
CAT,13,109885015,110535338,+
rheMac,15,112027882,112081316,+
CAT,13,110535338,112628763,+
rheMac,6,26308195,26552588,-
CAT,14,0,3500535,+
rheMac,13,3120,3462303,+
CAT,14,4706637,13712287,+
rheMac,13,3533717,12582429,+
CAT,14,14092939,38349818,+
rheMac,13,12946398,37287523,+
CAT,14,38349818,49974790,+
rheMac,13,38553968,50052806,+
CAT,14,49974790,87029656,+
rheMac,13,50668946,89256630,+
CAT,14,87439042,104402354,+
rheMac,13,95613235,112578401,-
CAT,15,0,20502697,+
rheMac,1,209214027,229588518,+
CAT,15,20502697,47321811,+
rheMac,1,142439371,169441488,+
CAT,15,47321811,48573358,+
rheMac,13,37287540,38553951,-
CAT,15,48573358,67128519,+
rheMac,1,170700682,189489748,+
CAT,15,67600084,70057467,+
rheMac,1,189976464,192441381,+
CAT,15,70057467,71992963,+
rheMac,1,207304818,209213603,-
CAT,15,72356132,85575398,+
rheMac,1,193946671,206934842,-
CAT,15,86155476,100040395,+
rheMac,1,127215460,141897622,-
CAT,15,100040395,100478547,+
rheMac,1,126530792,126973290,+
CAT,16,0,639201,+
rheMac,10,62011397,62267447,+
CAT,16,639201,2627901,+
rheMac,17,501587,2001550,-
CAT,16,2627901,85866111,+
rheMac,17,1862232,85281438,+
CAT,16,85866111,86180232,+
rheMac,17,85281441,85602216,-
CAT,16,86180232,95376028,+
rheMac,17,85609507,94665181,+
CAT,17,0,6158414,+
rheMac,7,81708863,87853181,+
CAT,17,6158414,7969787,+
rheMac,7,88265368,90085290,+
CAT,17,7969787,8563292,+
rheMac,5,166940199,167529207,+
CAT,17,9038815,10892160,+
rheMac,7,91149761,93060759,+
CAT,17,11396425,21917590,+
rheMac,7,93554570,104308001,+
CAT,17,21917590,23004625,+
rheMac,18,12397212,13585089,+
CAT,17,23004625,23319443,+
rheMac,7,105500713,105872631,+
CAT,17,24007078,32781761,+
rheMac,7,106580664,115312978,+
CAT,17,32781761,33229211,+
rheMac,8,77611685,78043088,-
CAT,17,33229211,87133029,+
rheMac,7,115813078,170105647,+
CAT,18,0,39034410,+
rheMac,7,461702,40065404,+
CAT,18,39034410,49727404,+
rheMac,7,40865025,51999768,+
CAT,18,49727404,50255567,+
rheMac,16,763671,1281945,+
CAT,18,50255567,58515914,+
rheMac,7,52522906,60934874,+
CAT,18,60145915,60666643,+
rheMac,7,63559287,64089260,-
CAT,18,60666643,77474278,+
rheMac,7,64161128,81548105,+
CAT,19,0,2549845,+
rheMac,18,889778,2881877,+
CAT,19,2549845,4003677,+
rheMac,18,2468472,3919413,-
CAT,19,4003677,12786672,+
rheMac,18,3919415,12385154,+
CAT,19,12786672,13515422,+
rheMac,18,13585097,14249787,+
CAT,19,13515422,13823169,+
rheMac,14,6636499,6937611,-
CAT,19,13823169,15272457,+
rheMac,18,14260588,15626307,+
CAT,19,15272457,15676934,+
rheMac,7,87853211,88265138,+
CAT,19,15676934,40423849,+
rheMac,18,16059350,40811180,+
CAT,19,40888882,58986381,+
rheMac,18,41401968,59676051,+
CAT,19,58986381,59466152,+
rheMac,13,50052934,50558608,-
CAT,19,59466152,64519685,+
rheMac,18,60184820,65292126,+
CAT,19,64519685,65300854,+
rheMac,18,65292129,66088737,-
CAT,19,65300854,73982347,+
rheMac,18,66088738,74369160,+
CAT,20,0,24289039,+
rheMac,10,35745505,60055765,-
CAT,20,24289039,58680474,+
rheMac,10,3891,34684600,-
CAT,21,0,46375683,+
rheMac,19,8296797,64151335,-
CAT,21,46375683,46749695,+
rheMac,19,7781336,8147696,+
CAT,21,46749695,54399987,+
rheMac,19,2646,7596305,-
CAT,22,0,2364997,+
rheMac,16,47647113,49871303,-
CAT,22,2671485,16545303,+
rheMac,16,32257904,47158560,-
CAT,22,16545303,44663310,+
rheMac,16,51624042,80893610,+
CAT,23,0,43768174,+
rheMac,20,44818594,88475078,-
CAT,24,0,33113184,+
rheMac,3,0,32930380,-
CAT,25,0,4936808,+
rheMac,10,62948137,68446873,+
CAT,25,5591658,6203532,+
rheMac,10,68620802,69188976,+
CAT,25,6203532,6659455,+
rheMac,10,69262306,69704434,-
CAT,25,6659455,31981883,+
rheMac,10,69818462,95678458,+
CAT,26,0,1783671,+
rheMac,20,28552000,30197043,-
CAT,26,1783671,2431818,+
rheMac,20,27791811,28302709,+
CAT,26,2431818,15178794,+
rheMac,20,14129041,27230721,-
CAT,26,15178794,15768960,+
rheMac,6,126384593,127002023,+
CAT,26,15768960,29159875,+
rheMac,20,2467,13499476,-
CAT,27,0,886732,+
rheMac,16,17591,758662,+
CAT,27,886732,16537877,+
rheMac,16,1297041,17382772,+
CAT,28,0,4692580,+
rheMac,3,38597631,43542375,+
CAT,28,4692580,5340546,+
rheMac,3,43564209,44250357,-
CAT,28,5340546,12969818,+
rheMac,3,44571350,52769921,+
CAT,28,12969818,13291828,+
rheMac,3,52619894,52942789,-
CAT,29,0,12638383,+
rheMac,16,17512859,32257901,+
CAT,30,0,4135311,+
rheMac,1,7,3965806,-
CAT,31,0,766229,+
rheMac,3,59765271,60131968,+
CAT,33,0,349958,+
rheMac,13,89664550,90160634,-
