name,chr,start,end,direction
rheMac,15,11356331,25758855,+
SIM,13,28103117,96707033,+
rheMac,15,26648396,94954808,+
SIM,13,96707033,97756469,+
rheMac,15,25759461,26643844,+
SIM,13,97756469,99175704,+
rheMac,15,95837727,97232949,+
SIM,14,0,9345796,+
rheMac,17,85609507,94665181,-
SIM,14,9345796,9659917,+
rheMac,17,85281441,85602216,+
SIM,14,9659917,68071690,+
rheMac,17,25508128,85281438,-
SIM,14,68071690,82561096,+
rheMac,17,4639880,18218516,-
SIM,14,82561096,83096301,+
rheMac,17,4273818,4635874,+
SIM,14,83096301,85806549,+
rheMac,17,1862232,4271481,-
SIM,14,85806549,87795249,+
rheMac,17,501587,2001550,+
SIM,15,0,6256307,+
rheMac,7,81708863,87853181,+
SIM,15,6256307,8067680,+
rheMac,7,88265368,90085290,+
SIM,15,8067680,8661185,+
rheMac,5,166940199,167529207,+
SIM,15,8661185,21558740,+
rheMac,7,91149761,104308001,+
SIM,15,21558740,22697944,+
rheMac,18,12397212,13585089,+
SIM,15,22697944,32538505,+
rheMac,7,105500713,115312978,+
SIM,15,32538505,32985955,+
rheMac,8,77611685,78043088,-
SIM,15,32985955,86984785,+
rheMac,7,115813078,170105647,+
SIM,16,0,26049714,+
rheMac,1,143424090,169441488,+
SIM,16,26049714,27301261,+
rheMac,13,37287540,38553951,-
SIM,16,27301261,48785370,+
rheMac,1,170700682,192441381,+
SIM,16,48785370,64252304,+
rheMac,1,193998180,209213603,-
SIM,16,64252304,77352564,+
rheMac,1,128578594,141897622,-
SIM,16,77352564,77790716,+
rheMac,1,126530792,126973290,-
SIM,16,77790716,78575375,+
rheMac,1,127215460,128023228,-
SIM,17,0,2596996,+
rheMac,18,889778,2881877,+
SIM,17,2596996,4050828,+
rheMac,18,2468472,3919413,-
SIM,17,4050828,12833823,+
rheMac,18,3919415,12385154,+
SIM,17,12833823,13562573,+
rheMac,18,13585097,14249787,+
SIM,17,13562573,13870320,+
rheMac,14,6636499,6937611,-
SIM,17,13870320,15319608,+
rheMac,18,14260588,15626307,+
SIM,17,15319608,15724085,+
rheMac,7,87853211,88265138,+
SIM,17,15724085,59033532,+
rheMac,18,16059350,59676051,+
SIM,17,59033532,59513303,+
rheMac,13,50052934,50558608,-
SIM,17,59513303,64566836,+
rheMac,18,60184820,65292126,+
SIM,17,64566836,65348005,+
rheMac,18,65292129,66088737,-
SIM,17,65348005,74029498,+
rheMac,18,66088738,74369160,+
SIM,18,0,43825204,+
rheMac,20,44818594,88475078,-
SIM,18,43825204,44936378,+
rheMac,20,28552000,29670804,-
SIM,18,44936378,45584525,+
rheMac,20,27791811,28302709,+
SIM,18,45584525,59144679,+
rheMac,20,14129041,27230721,-
SIM,18,59144679,59734845,+
rheMac,6,126384593,127002023,+
SIM,18,59734845,72989564,+
rheMac,20,2467,13499476,-
SIM,19,0,923175,+
rheMac,7,8633704,9474722,-
SIM,19,923175,2559573,+
rheMac,7,6902531,8052292,+
SIM,19,2559573,5513674,+
rheMac,7,78446392,81548105,-
SIM,19,5513674,6000418,+
rheMac,7,77934767,78446392,+
SIM,19,6000418,19367208,+
rheMac,7,64161128,77933561,-
SIM,19,19367208,19887936,+
rheMac,7,63559287,64089260,+
SIM,19,19887936,21423874,+
rheMac,7,61844984,63462374,-
SIM,19,21423874,25681773,+
rheMac,7,56430537,60890407,-
SIM,19,25681773,27602683,+
rheMac,7,52522906,54393743,-
SIM,19,27602683,28130846,+
rheMac,16,763671,1281945,-
SIM,19,28130846,38823840,+
rheMac,7,40865025,51999768,-
SIM,19,38823840,59017078,+
rheMac,7,19964809,40065404,-
SIM,19,59017078,66641245,+
rheMac,7,11637700,19434352,-
SIM,19,66641245,68766511,+
rheMac,7,9489448,11601526,+
SIM,20,0,34475218,+
rheMac,10,3891,34684600,+
SIM,20,34475218,58826168,+
rheMac,10,35745505,60055765,+
SIM,21,0,7650292,+
rheMac,19,2646,7596305,+
SIM,21,7650292,8024304,+
rheMac,19,7781336,8147696,-
SIM,21,8024304,58337457,+
rheMac,19,8296797,64151335,+
SIM,22,0,2441990,+
rheMac,16,59782507,62351414,-
SIM,22,2441990,9213138,+
rheMac,16,51624042,58830505,-
SIM,22,9213138,10080425,+
rheMac,16,32257904,33218395,+
SIM,22,10080425,12029492,+
rheMac,16,33729125,35732690,+
SIM,22,12029492,21487293,+
rheMac,16,36327872,45826466,+
SIM,22,21487293,23813639,+
rheMac,16,47647113,49871303,+
SIM,22,23813639,33202544,+
rheMac,16,23136878,32257901,-
SIM,22,33202544,34878190,+
rheMac,16,17796619,19166431,-
SIM,23,0,25396089,+
rheMac,10,69818462,95678458,-
SIM,23,25396089,25852012,+
rheMac,10,69262306,69704434,+
SIM,23,25852012,29384322,+
rheMac,10,66022369,69079147,-
SIM,23,29384322,32048073,+
rheMac,10,62948137,65512875,-
SIM,24,0,18486606,+
rheMac,1,211044242,229588518,+
SIM,24,18486606,19545192,+
rheMac,1,142439371,143403289,+
SIM,24,19545192,21561283,+
rheMac,1,209214027,211038581,-
SIM,25,0,15002069,+
rheMac,16,65560294,80893610,-
SIM,25,15002069,17279071,+
rheMac,16,62351414,64605231,+
SIM,26,0,14454235,+
rheMac,16,1629013,16244687,+
SIM,26,14454235,14919192,+
rheMac,16,16912258,17382772,+
SIM,27,0,2073728,+
rheMac,15,97335154,99208471,+
SIM,27,2073728,6458433,+
rheMac,15,103681300,107974636,+
SIM,28,0,6188440,+
rheMac,7,461702,6093931,-
SIM,29,0,2617027,+
rheMac,15,108346116,110725862,+
SIM,30,0,387286,+
rheMac,15,112027882,112066100,-
SIM,30,387286,1138540,+
rheMac,15,111342784,111905094,+
SIM,X,0,4012968,+
rheMac,X,151705076,155297366,-
SIM,X,4012968,131773524,+
rheMac,X,21318190,151272901,-
SIM,X,131773524,132804947,+
rheMac,10,34684603,35711816,-
SIM,X,132804947,153932146,+
rheMac,X,678,20243784,-
