name,chr,start,end,direction
calJac,7,24398944,24716249,+
SIM,10,98736817,124718182,+
calJac,7,10000,24132903,-
SIM,11,0,853422,+
calJac,18,70992,848109,-
SIM,11,853422,67772303,+
calJac,7,88033728,155804308,-
SIM,11,67772303,68516279,+
calJac,7,87204137,88032407,+
SIM,11,68516279,120398945,+
calJac,7,35413351,87182523,-
SIM,12,0,30321980,+
calJac,14,78205453,108742746,-
SIM,12,30321980,32002928,+
calJac,14,76524135,78159134,+
SIM,12,32002928,83280451,+
calJac,14,23447232,76519697,-
SIM,12,83280451,83619380,+
calJac,14,22852915,23227442,+
SIM,12,83619380,88847048,+
calJac,14,18817522,22852771,-
SIM,12,88847048,107676076,+
calJac,14,38729,18095378,-
SIM,13,0,47777401,+
calJac,1,133777654,182257977,-
SIM,13,47777401,48553918,+
calJac,1,132983754,133768355,+
SIM,13,48553918,60122223,+
calJac,1,121577616,132978504,-
SIM,13,60122223,60532524,+
calJac,1,121087330,121526961,+
SIM,13,60532524,79976542,+
calJac,1,101299130,121013220,-
SIM,13,79976542,97444876,+
calJac,1,82323312,100595956,-
SIM,13,97444876,97756469,+
calJac,1,101038909,101298804,-
SIM,13,97756469,99175704,+
calJac,1,69263819,70618902,+
SIM,14,0,29655146,+
calJac,1,12629,29566759,-
SIM,14,29655146,68071690,+
calJac,1,29629015,68493696,+
SIM,14,68071690,87795249,+
calJac,5,132732541,152191945,-
SIM,15,0,8661185,+
calJac,10,44112901,52087153,+
SIM,15,8661185,86984785,+
calJac,10,52500759,132150433,+
SIM,16,0,2311331,+
calJac,19,16381154,18409733,+
SIM,16,2311331,17647061,+
calJac,19,11238,14845715,+
SIM,16,17647061,30631404,+
calJac,19,18425596,31957149,-
SIM,16,30631404,36849294,+
calJac,18,42401784,47428688,-
SIM,16,36849294,46810365,+
calJac,18,15932259,25164654,+
SIM,16,46810365,64252304,+
calJac,18,26260700,42393643,+
SIM,16,64252304,64677273,+
calJac,18,25186677,25570752,-
SIM,16,64677273,77352564,+
calJac,18,3723025,15923850,-
SIM,16,77352564,78575375,+
calJac,18,1105146,2357523,+
SIM,17,0,976698,+
calJac,13,42414110,43146896,+
SIM,17,976698,2596996,+
calJac,13,43173738,44866913,-
SIM,17,2596996,74029498,+
calJac,13,44905214,117809842,+
SIM,18,0,43825204,+
calJac,20,10058,44516738,-
SIM,18,43825204,56885536,+
calJac,12,16525178,29359111,-
SIM,18,56885536,62394554,+
calJac,12,11137770,16412948,+
SIM,18,62394554,70410525,+
calJac,12,2771479,11071023,-
SIM,18,70410525,71146107,+
calJac,12,2002841,2721459,+
SIM,18,71146107,72989564,+
calJac,12,61395,1954180,-
SIM,19,0,923175,+
calJac,6,3962917,4521718,+
SIM,19,923175,24621403,+
calJac,6,5060937,26981895,+
SIM,19,24621403,24960388,+
calJac,10,18413145,18771423,-
SIM,19,24960388,25681773,+
calJac,18,2632800,3423886,-
SIM,19,25681773,44560034,+
calJac,10,10688,18109897,-
SIM,19,44560034,59017078,+
calJac,10,19773538,33684393,-
SIM,19,59017078,68766511,+
calJac,10,33755214,43591727,+
SIM,20,0,27144760,+
calJac,5,31156022,58191816,-
SIM,20,27144760,58826168,+
calJac,5,29288,31122261,+
SIM,21,0,36616839,+
calJac,22,10006,30081301,+
SIM,21,36616839,37079521,+
calJac,22,30075026,30400734,-
SIM,21,37079521,37416971,+
calJac,22,30786859,31058845,-
SIM,21,37416971,58337457,+
calJac,22,31130070,49112791,+
SIM,22,0,2441990,+
calJac,5,80959315,83542212,-
SIM,22,2441990,4364239,+
calJac,5,78425547,80410180,-
SIM,22,4364239,6202884,+
calJac,5,74989925,76841341,-
SIM,22,6202884,10080425,+
calJac,5,110517565,114273721,-
SIM,22,10080425,12029492,+
calJac,5,108004888,110032489,-
SIM,22,12029492,20776849,+
calJac,5,98900589,107407335,-
SIM,22,20776849,21487293,+
calJac,5,83570472,84285789,+
SIM,22,21487293,33202544,+
calJac,5,86102993,96774388,+
SIM,22,33202544,34878190,+
calJac,5,64506136,65689242,+
SIM,23,0,16158289,+
calJac,1,197148564,210293486,-
SIM,23,16158289,16850268,+
calJac,1,196427904,197148251,+
SIM,23,16850268,25852012,+
calJac,1,187885122,196427059,-
SIM,23,25852012,32048073,+
calJac,1,182425302,187308487,-
SIM,24,0,16752067,+
calJac,19,33877017,49568068,+
SIM,24,16752067,18486606,+
calJac,19,14861516,16361601,+
SIM,24,18486606,21561283,+
calJac,19,32055962,33869021,-
SIM,25,0,17279071,+
calJac,5,114425561,132447040,-
SIM,26,0,1860549,+
calJac,5,60400860,62196107,-
SIM,26,1860549,3363181,+
calJac,5,62227846,63581519,+
SIM,26,3363181,5481415,+
calJac,5,96804649,98887454,+
SIM,26,5481415,14454235,+
calJac,5,65808494,74988047,-
SIM,26,14454235,14919192,+
calJac,5,77939335,78362788,+
SIM,27,0,589697,+
calJac,1,76879054,77419693,+
SIM,27,589697,2073728,+
calJac,1,72565677,73909743,+
SIM,27,2073728,3936807,+
calJac,1,70673291,72314172,+
SIM,27,3936807,4332677,+
calJac,1,100647253,101001791,+
SIM,27,4332677,6458433,+
calJac,1,73982207,76871682,+
SIM,28,0,6188440,+
calJac,6,33022,3959437,-
SIM,29,0,2182657,+
calJac,1,77682127,79975749,+
SIM,29,2182657,2617027,+
calJac,1,77430288,77602736,+
SIM,30,0,1138540,+
calJac,1,81445518,82208154,+
SIM,X,0,153932146,+
calJac,X,577884,142044186,-
