name,chr,start,end,direction
EUT,6,1147514,1436475,+
galGal,7,23108349,23170180,+
EUT,6,1436475,2427065,+
galGal,7,23893487,24128768,+
EUT,6,2427065,2988268,+
galGal,7,25540063,25726876,-
EUT,6,2988268,3895760,+
galGal,7,24863563,25203260,-
EUT,6,3895760,9670923,+
galGal,7,27890972,29321859,+
EUT,6,9670923,13360463,+
galGal,7,29768863,30708571,+
EUT,6,13360463,32234470,+
galGal,7,31222466,36207820,+
EUT,6,32234470,56381034,+
galGal,7,13380265,21419090,-
EUT,6,56381034,63347669,+
galGal,7,39435,2305629,-
EUT,6,63347669,65232885,+
galGal,7,7360985,7949323,+
EUT,6,65232885,74748544,+
galGal,7,8337422,11507216,+
EUT,6,74748544,80349452,+
galGal,7,11525174,13251640,-
EUT,6,80349452,87140966,+
galGal,7,2411735,4391162,+
EUT,6,87140966,90830324,+
galGal,7,21500984,23056093,-
EUT,6,90830324,100809874,+
galGal,9,6532631,9634984,+
EUT,6,100809874,103359504,+
galGal,9,14606034,15047036,+
EUT,6,103359504,104108889,+
galGal,9,531773,786417,+
EUT,6,104108889,104971560,+
galGal,7,5736876,5930798,-
EUT,6,104971560,105410844,+
galGal,7,5654013,5717651,+
EUT,6,105410844,108230173,+
galGal,7,4699780,5427515,-
EUT,6,108230173,109844476,+
galGal,7,5941017,6326623,+
EUT,6,109844476,111511256,+
galGal,9,4340861,4607300,+
EUT,7,1122902,3046668,+
galGal,2,80447850,81117928,-
EUT,7,3046668,3942665,+
galGal,2,54794017,54975536,-
EUT,7,3942665,8243774,+
galGal,2,49754500,51689642,-
EUT,7,8613238,14893353,+
galGal,2,47010188,49267549,+
EUT,7,14893353,15207721,+
galGal,2,41812539,41961038,+
EUT,7,15207721,34458138,+
galGal,2,26020458,34459466,-
EUT,7,34458138,46525245,+
galGal,2,20532424,25643396,-
EUT,7,46525245,47348052,+
galGal,1,7358532,7636677,+
EUT,7,47348052,58409798,+
galGal,1,8085874,13720122,+
EUT,7,58409798,60369646,+
galGal,1,14035035,14766536,+
EUT,7,60369646,61599757,+
galGal,1,28061225,28667072,-
EUT,7,61599757,73127513,+
galGal,1,22087663,27538284,-
EUT,7,73888345,78006906,+
galGal,1,20597106,21627403,-
EUT,7,78006906,79743615,+
galGal,1,622825,937433,+
EUT,7,79743615,83458706,+
galGal,1,1298853,3298404,-
EUT,7,83458706,83888036,+
galGal,1,62378468,62588767,+
EUT,7,83888036,85115779,+
galGal,1,47572190,47704262,-
EUT,7,85115779,86632907,+
galGal,1,57541634,57960776,-
EUT,7,86632907,88827519,+
galGal,1,55884073,56567234,-
EUT,7,88827519,90983435,+
galGal,1,56823083,57494198,+
EUT,7,90983435,91594787,+
galGal,1,76990976,77415380,-
EUT,7,97417968,97942044,+
galGal,2,113915,337508,-
EUT,7,97942044,103762424,+
galGal,2,6195059,8646478,+
EUT,7,103762424,105915629,+
galGal,2,10369671,11421112,+
EUT,8,0,1951300,+
galGal,5,16419255,17453344,-
EUT,8,1951300,2839111,+
galGal,5,15504878,15990971,-
EUT,8,2839111,3830749,+
galGal,5,74883,208294,-
EUT,8,7899944,9431892,+
galGal,5,246465,471693,+
EUT,8,9431892,9912227,+
galGal,5,16245639,16315780,+
EUT,8,9912227,12753565,+
galGal,5,22076542,23404522,+
EUT,8,12753565,24241223,+
galGal,5,17707122,21627536,-
EUT,8,24241223,24880307,+
galGal,5,6268997,6509782,+
EUT,8,24880307,31721117,+
galGal,5,3356647,5605248,-
EUT,8,33783144,37531774,+
galGal,5,1738477,3054300,-
EUT,8,37531774,42168763,+
galGal,5,9767857,12098268,-
EUT,8,42168763,42721470,+
galGal,5,5840823,6079357,+
EUT,8,42721470,48034969,+
galGal,5,6892734,9650323,+
EUT,8,48034969,49004266,+
galGal,5,6646472,6873016,-
EUT,8,49004266,51519671,+
galGal,1,193479159,193925532,+
EUT,8,51519671,54117117,+
galGal,1,194320204,194906050,+
EUT,8,54117117,55023940,+
galGal,1,194925014,195051490,-
EUT,8,55023940,61479513,+
galGal,1,189731746,193294665,-
EUT,8,61479513,65139695,+
galGal,1,188199765,189686019,+
EUT,8,65139695,68717311,+
galGal,1,186851163,188189673,-
EUT,8,68717311,82582212,+
galGal,1,180331900,186205475,-
EUT,8,82582212,85051931,+
galGal,1,178821178,179632144,-
EUT,8,85361368,88502252,+
galGal,24,5483956,6275044,-
EUT,8,88502252,88829837,+
galGal,24,4459469,4551310,-
EUT,8,88829837,92577303,+
galGal,24,4550397,5468364,+
EUT,8,92577303,97846642,+
galGal,24,2886499,4407037,-
EUT,8,97846642,99127741,+
galGal,24,123400,304970,-
EUT,8,99127741,104387345,+
galGal,24,300310,1793133,+
EUT,9,0,5770289,+
galGal,Z,39830032,42093813,-
EUT,9,5770289,18137975,+
galGal,Z,34452491,39444631,-
EUT,9,18137975,39240315,+
galGal,Z,25564579,34143582,+
EUT,9,40801779,48240848,+
galGal,Z,66981959,68912356,+
EUT,9,49853937,52626194,+
galGal,Z,7055506,8918183,+
EUT,9,52626194,54313847,+
galGal,Z,81459793,81825946,-
EUT,9,55948547,57347545,+
galGal,2,89201554,89734778,-
EUT,9,57347545,58477043,+
galGal,Z,64854571,64993996,-
EUT,9,60772428,64344600,+
galGal,Z,54538595,55593663,+
EUT,9,64344600,66095667,+
galGal,2,84223428,84722633,+
EUT,9,66095667,67003040,+
galGal,Z,65405099,65663778,+
EUT,9,67003040,67873380,+
galGal,Z,66370163,66666078,+
EUT,9,67873380,69671621,+
galGal,Z,65673966,66285366,-
EUT,9,69671621,70689990,+
galGal,17,1053202,1481957,-
EUT,9,70689990,77053989,+
galGal,17,2453265,4586707,+
EUT,9,77053989,83079949,+
galGal,17,8270264,10443723,+
EUT,9,83079949,83261680,+
galGal,17,4870152,4932848,-
EUT,9,83261680,83387934,+
galGal,17,4934115,4987658,-
EUT,9,83387934,88143852,+
galGal,17,5110075,7032263,+
EUT,9,88143852,88585688,+
galGal,17,7600877,7722171,+
EUT,10,759983,2173453,+
galGal,2,147998000,148805936,-
EUT,10,2173453,66605142,+
galGal,2,118345037,145438436,-
EUT,10,66605142,83698461,+
galGal,2,109848615,116747528,-
EUT,10,83698461,84814094,+
galGal,2,109055287,109438643,-
EUT,10,84814094,86057111,+
galGal,2,107611136,108129816,-
EUT,11,0,898184,+
galGal,1,135616047,136145271,-
EUT,11,898184,7480985,+
galGal,1,131663646,134510220,-
EUT,11,9158241,9503281,+
galGal,3,3156463,3194688,+
EUT,11,10042374,10707941,+
galGal,4,85562021,85683691,-
EUT,11,10707941,12014602,+
galGal,4,84860311,85226649,-
EUT,11,15131991,19039202,+
galGal,4,86947548,87290308,+
EUT,11,19039202,22283389,+
galGal,22,2788440,3465561,-
EUT,11,22283389,24771252,+
galGal,4,89193149,90207730,+
EUT,11,25277030,27094997,+
galGal,22,48664,304747,+
EUT,11,27094997,33522604,+
galGal,3,8888229,11244057,-
EUT,11,33522604,39722506,+
galGal,3,31102,2364076,-
EUT,11,39722506,41050820,+
galGal,3,2442077,2990084,+
EUT,11,41050820,43976217,+
galGal,3,6353229,7557754,+
EUT,11,43976217,45032985,+
galGal,3,8543434,8866056,-
EUT,11,45622783,46231176,+
galGal,3,25924566,26194001,-
EUT,11,46231176,49398533,+
galGal,3,23734204,25576398,-
EUT,11,49398533,50347471,+
galGal,3,22475412,23378584,-
EUT,11,51335662,52053098,+
galGal,3,15642237,15737581,+
EUT,11,52053098,53935967,+
galGal,3,15770889,16061448,-
EUT,11,53935967,54792765,+
galGal,3,31127900,31313759,-
EUT,11,54792765,56668673,+
galGal,3,31365700,31794343,+
EUT,11,56668673,59808532,+
galGal,3,30398775,31023654,+
EUT,11,59808532,60306300,+
galGal,3,32944333,33037197,+
EUT,11,60306300,62334854,+
galGal,3,7753131,8522302,+
EUT,11,62334854,63487764,+
galGal,3,26732466,27171772,+
EUT,11,63487764,64061939,+
galGal,3,104089164,104123183,+
EUT,11,64061939,64466534,+
galGal,3,104835758,104970994,+
EUT,11,64466534,65806923,+
galGal,3,104234655,104661883,-
EUT,11,65806923,66290065,+
galGal,3,105015009,105160379,+
EUT,11,66290065,73158049,+
galGal,3,99705555,103953038,-
EUT,11,73704066,79883236,+
galGal,3,96350149,99166444,-
EUT,11,79883236,84307882,+
galGal,3,93981560,95862818,-
EUT,11,84307882,84903778,+
galGal,3,92573519,92890612,-
EUT,12,3886222,18445772,+
galGal,5,31888830,36944988,+
EUT,12,21548068,29987745,+
galGal,5,56377184,58598407,+
EUT,12,29987745,40384022,+
galGal,5,52783791,56368417,-
EUT,12,40384022,47420876,+
galGal,5,26240794,28617294,-
EUT,12,47420876,48528370,+
galGal,5,25362852,25828345,-
EUT,12,48528370,76525363,+
galGal,5,36953903,49899106,+
EUT,12,76525363,78470678,+
galGal,5,50345052,52086745,+
EUT,13,0,27667750,+
galGal,6,22697422,34045116,-
EUT,13,27667750,28885354,+
galGal,6,22046030,22669332,+
EUT,13,28885354,30128370,+
galGal,6,16540990,17121360,+
EUT,13,30128370,33474620,+
galGal,6,21583630,22009922,+
EUT,13,33474620,34428638,+
galGal,6,16141191,16309257,-
EUT,13,34428638,35031602,+
galGal,6,15930904,16037126,+
EUT,13,35031602,37858568,+
galGal,6,19647401,20531927,+
EUT,13,37858568,40359804,+
galGal,6,18744218,19467619,-
EUT,13,40359804,41393618,+
galGal,6,9080142,9158756,+
EUT,13,41722833,44259888,+
galGal,6,9722761,9837965,+
EUT,13,44259888,45342611,+
galGal,6,5869194,6063451,-
EUT,13,48893971,49899342,+
galGal,6,113216,375363,-
EUT,13,49899342,54765873,+
galGal,6,7379380,8611982,-
EUT,13,55438116,57201486,+
galGal,6,6073962,6561424,-
EUT,13,57201486,59699735,+
galGal,6,10021412,10639657,+
EUT,13,59699735,61627512,+
galGal,6,11069974,11550468,+
EUT,13,61627512,62657725,+
galGal,6,10767230,11069066,-
EUT,13,62657725,68955307,+
galGal,6,11687717,15749712,-
EUT,13,70187397,72425738,+
galGal,6,2866495,3127494,-
EUT,13,72948990,74682173,+
galGal,6,1139585,2204390,+
EUT,14,0,604015,+
galGal,1,136826480,137150258,+
EUT,14,604015,3848063,+
galGal,1,137359598,138957970,-
EUT,14,3848063,22985838,+
galGal,1,139443136,147877715,+
EUT,14,22985838,25795696,+
galGal,1,148630197,149591615,+
EUT,14,25795696,46343041,+
galGal,1,149952332,159756193,+
EUT,14,46343041,50502551,+
galGal,1,161621488,163447793,+
EUT,14,50502551,53226278,+
galGal,1,163934402,165037152,+
EUT,14,53226278,57686504,+
galGal,1,167497382,169436162,+
EUT,14,57686504,58192697,+
galGal,1,170634973,170800833,+
EUT,14,58192697,58658923,+
galGal,1,171145623,171241420,+
EUT,14,58658923,60868717,+
galGal,1,172097629,173159805,+
EUT,14,60868717,66592448,+
galGal,1,173862277,175959292,+
EUT,14,66592448,67342368,+
galGal,1,176007503,176296213,-
EUT,14,67342368,72844807,+
galGal,1,176302641,178367122,+
EUT,15,0,868864,+
galGal,1,15510159,16301765,-
EUT,15,868864,1531648,+
galGal,1,70920425,71524274,-
EUT,15,1531648,2026231,+
galGal,1,69887778,70078975,-
EUT,15,2026231,2834090,+
galGal,1,68489457,69000893,-
EUT,15,2834090,17555917,+
galGal,1,49444439,55862437,+
EUT,15,17555917,43874457,+
galGal,1,37199887,47570013,-
EUT,15,43874457,45032658,+
galGal,1,36391769,36826830,-
EUT,15,45032658,53813775,+
galGal,1,32456205,35573588,-
EUT,15,53813775,55902342,+
galGal,1,31385187,31731923,-
EUT,15,62924744,70191557,+
galGal,1,28750624,31383946,-
EUT,15,70191557,72178346,+
galGal,1,14808914,15401990,+
EUT,15,72178346,72745397,+
galGal,1,58791168,58845537,+
EUT,16,0,411521,+
galGal,2,96801943,96930696,+
EUT,16,411521,1247702,+
galGal,2,97589023,97903506,+
EUT,16,1247702,24024792,+
galGal,2,98359945,107328163,+
EUT,16,24024792,35728424,+
galGal,Z,1791839,6984353,-
EUT,16,35728424,37457274,+
galGal,Z,1063846,1489529,-
EUT,16,38467565,44417666,+
galGal,Z,20040,320766,+
EUT,16,44417666,45481637,+
galGal,Z,362569,608856,-
EUT,16,45481637,48474185,+
galGal,Z,671595,979305,+
EUT,16,48474185,51554392,+
galGal,2,67772426,69019622,-
EUT,16,51554392,52954014,+
galGal,2,95735635,96243551,-
EUT,16,52954014,61180593,+
galGal,2,90399694,94025741,-
EUT,16,61180593,63144597,+
galGal,2,56631650,57744790,-
EUT,17,0,2044763,+
galGal,5,29299894,29901260,+
EUT,17,2044763,5385360,+
galGal,5,29937675,31571651,-
EUT,17,5385360,6570993,+
galGal,5,28672147,29252072,-
EUT,17,6570993,7428584,+
galGal,5,603423,1022894,+
EUT,17,7428584,9422385,+
galGal,5,23539673,24514894,+
EUT,17,9422385,10013668,+
galGal,5,25083520,25354972,+
EUT,17,10013668,11406776,+
galGal,10,19226632,19791100,-
EUT,17,11723717,16518779,+
galGal,10,8849286,10108441,+
EUT,17,16518779,17266868,+
galGal,10,10237968,10388266,-
EUT,17,17266868,17795995,+
galGal,10,8625017,8807522,+
EUT,17,17795995,24490345,+
galGal,10,6217278,8620529,-
EUT,17,24490345,28337335,+
galGal,10,3451549,4828302,-
EUT,17,28337335,28908204,+
galGal,10,641044,809110,-
EUT,17,28908204,33970685,+
galGal,10,17290357,19100231,+
EUT,17,33970685,35136417,+
galGal,10,5747720,6092012,+
EUT,17,35136417,36827686,+
galGal,10,1035126,1780746,+
EUT,17,36827686,37688147,+
galGal,10,1846244,2061317,-
EUT,17,37688147,38252431,+
galGal,10,2133290,2214274,+
EUT,17,38252431,38589565,+
galGal,10,3229639,3362439,+
EUT,17,38589565,40399863,+
galGal,10,10695634,11994700,-
EUT,17,40399863,41043179,+
galGal,10,19799482,19845470,+
EUT,17,41413943,55560427,+
galGal,10,12309011,17115279,+
EUT,17,55560427,56548811,+
galGal,1,130450902,130819689,-
EUT,18,0,1752473,+
galGal,11,17825329,18309519,-
EUT,18,1752473,1884856,+
galGal,11,17240881,17292122,-
EUT,18,1884856,3827542,+
galGal,11,16539777,17171283,+
EUT,18,3827542,11683154,+
galGal,11,13253599,16492164,-
EUT,18,11683154,13957092,+
galGal,11,1503444,1976227,-
EUT,18,13957092,17733141,+
galGal,11,18313149,19289324,-
EUT,18,17733141,19294639,+
galGal,11,974846,1146480,-
EUT,18,19294639,27452654,+
galGal,11,10655600,13224091,+
EUT,18,27452654,28705932,+
galGal,11,348475,578120,+
EUT,18,28705932,29255730,+
galGal,11,624784,759276,-
EUT,18,29255730,30047807,+
galGal,11,2119684,2175237,+
EUT,18,30047807,38857303,+
galGal,11,3068926,7210824,+
EUT,18,38857303,42416827,+
galGal,11,7841499,9523813,+
EUT,18,42416827,43582687,+
galGal,11,9889955,10474009,+
EUT,19,0,3664332,+
galGal,18,9419638,10118392,+
EUT,19,3664332,4618615,+
galGal,18,3740148,4037113,-
EUT,19,4618615,6370792,+
galGal,18,4053826,4813281,+
EUT,19,6370792,6993486,+
galGal,18,10702853,10954469,-
EUT,19,6993486,15620498,+
galGal,18,6729742,9424010,-
EUT,19,15620498,17313055,+
galGal,27,2331918,2819020,-
EUT,19,17902295,18336590,+
galGal,27,1078980,1181710,-
EUT,19,18336590,19189801,+
galGal,27,1221186,1597839,-
EUT,19,19189801,19992624,+
galGal,27,2980421,3316077,+
EUT,19,20295340,26028909,+
galGal,27,3207243,5166813,-
EUT,19,26028909,27169659,+
galGal,18,10259030,10683458,-
EUT,19,27169659,32242875,+
galGal,18,5038426,6225504,+
EUT,19,32242875,33513205,+
galGal,19,8692588,8983391,-
EUT,19,33513205,33852519,+
galGal,19,7178686,7250327,+
EUT,19,33852519,35336579,+
galGal,19,7917379,8615700,+
